,artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5142,La Sera,All My Love Is For You,0.196,0.859,4,-3.145,0,0.057,0.0229,0.00502,0.295,0.305,142.981,audio_features,3a72c8EhW6TwT6Vct0tVrL,spotify:track:3a72c8EhW6TwT6Vct0tVrL,https://api.spotify.com/v1/tracks/3a72c8EhW6TwT6Vct0tVrL,https://api.spotify.com/v1/audio-analysis/3a72c8EhW6TwT6Vct0tVrL,207933,4
5143,La Sera,Summer of Love,0.272,0.679,7,-4.32,1,0.0335,0.00935,1.26e-06,0.157,0.517,130.45,audio_features,6jlHowZFPobRt5kTswp5VP,spotify:track:6jlHowZFPobRt5kTswp5VP,https://api.spotify.com/v1/tracks/6jlHowZFPobRt5kTswp5VP,https://api.spotify.com/v1/audio-analysis/6jlHowZFPobRt5kTswp5VP,115520,4
5144,Band Of Skulls,Get Yourself Together,0.444,0.624,9,-7.318,1,0.0309,0.0317,4.93e-05,0.189,0.222,127.002,audio_features,5dQ4ACRVcdKYp7oPjdhpMf,spotify:track:5dQ4ACRVcdKYp7oPjdhpMf,https://api.spotify.com/v1/tracks/5dQ4ACRVcdKYp7oPjdhpMf,https://api.spotify.com/v1/audio-analysis/5dQ4ACRVcdKYp7oPjdhpMf,236533,4
5145,Band Of Skulls,Asleep at the Wheel,0.348,0.633,2,-7.025,1,0.0317,0.000285,0.0115,0.122,0.714,146.356,audio_features,2VnkxWob7ooT5NrN9WtctI,spotify:track:2VnkxWob7ooT5NrN9WtctI,https://api.spotify.com/v1/tracks/2VnkxWob7ooT5NrN9WtctI,https://api.spotify.com/v1/audio-analysis/2VnkxWob7ooT5NrN9WtctI,246101,4
5146,little hurricane,Superblues,0.448,0.814,2,-8.693,1,0.11,0.042,0.000562,0.0937,0.317,130.299,audio_features,3pTPKoCT1S8m06gNwwOld2,spotify:track:3pTPKoCT1S8m06gNwwOld2,https://api.spotify.com/v1/tracks/3pTPKoCT1S8m06gNwwOld2,https://api.spotify.com/v1/audio-analysis/3pTPKoCT1S8m06gNwwOld2,190735,4
5147,Kelis,Friday Fish Fry,0.621,0.796,7,-5.082,1,0.0575,0.0839,0,0.387,0.866,116.012,audio_features,7ATnMm6ReVcNW0J3ASrGX3,spotify:track:7ATnMm6ReVcNW0J3ASrGX3,https://api.spotify.com/v1/tracks/7ATnMm6ReVcNW0J3ASrGX3,https://api.spotify.com/v1/audio-analysis/7ATnMm6ReVcNW0J3ASrGX3,281013,4
5148,Joe Bonamassa,"So, What Would I Do",0.577,0.32,10,-7.795,1,0.0296,0.0911,0.000462,0.138,0.18,120.122,audio_features,380H9z16ARz77mmsvAfx1B,spotify:track:380H9z16ARz77mmsvAfx1B,https://api.spotify.com/v1/tracks/380H9z16ARz77mmsvAfx1B,https://api.spotify.com/v1/audio-analysis/380H9z16ARz77mmsvAfx1B,329427,3
5149,Paolo Nutini,Iron Sky,0.387,0.626,1,-7.134,0,0.0344,0.242,0.0012,0.11,0.316,139.724,audio_features,5EpP1lwkAnOAKbfAHUNJkI,spotify:track:5EpP1lwkAnOAKbfAHUNJkI,https://api.spotify.com/v1/tracks/5EpP1lwkAnOAKbfAHUNJkI,https://api.spotify.com/v1/audio-analysis/5EpP1lwkAnOAKbfAHUNJkI,373133,4
5150,Paolo Nutini,Scream (Funk My Life Up),0.638,0.758,6,-7.361,0,0.114,0.0416,0.000117,0.156,0.49,178.043,audio_features,56oQl8ABVlcZlJN43wooTd,spotify:track:56oQl8ABVlcZlJN43wooTd,https://api.spotify.com/v1/tracks/56oQl8ABVlcZlJN43wooTd,https://api.spotify.com/v1/audio-analysis/56oQl8ABVlcZlJN43wooTd,189567,4
5151,The Preatures,It Gets Better,0.613,0.817,9,-5.33,1,0.0564,0.000332,0.00793,0.0846,0.912,92.476,audio_features,1KK6wwUwqviV2UrEjJXK7v,spotify:track:1KK6wwUwqviV2UrEjJXK7v,https://api.spotify.com/v1/tracks/1KK6wwUwqviV2UrEjJXK7v,https://api.spotify.com/v1/audio-analysis/1KK6wwUwqviV2UrEjJXK7v,212970,4
5152,The Preatures,Ordinary,0.617,0.714,11,-8.042,0,0.0266,0.000812,0.00321,0.291,0.508,96.938,audio_features,1H7bBSzsXBJHqGfsjWoReH,spotify:track:1H7bBSzsXBJHqGfsjWoReH,https://api.spotify.com/v1/tracks/1H7bBSzsXBJHqGfsjWoReH,https://api.spotify.com/v1/audio-analysis/1H7bBSzsXBJHqGfsjWoReH,228298,4
5153,Lake Street Dive,You Go Down Smooth,0.31,0.794,4,-4.87,1,0.0831,0.0642,2.35e-05,0.178,0.284,189.184,audio_features,6gxZLe2tUdy1U51aql0mfR,spotify:track:6gxZLe2tUdy1U51aql0mfR,https://api.spotify.com/v1/tracks/6gxZLe2tUdy1U51aql0mfR,https://api.spotify.com/v1/audio-analysis/6gxZLe2tUdy1U51aql0mfR,209400,4
5154,Lake Street Dive,Bad Self Portraits,0.56,0.593,8,-5.415,0,0.0418,0.449,2.68e-06,0.124,0.693,168.037,audio_features,4HxFgGOkdeOskzwyTxC5fn,spotify:track:4HxFgGOkdeOskzwyTxC5fn,https://api.spotify.com/v1/tracks/4HxFgGOkdeOskzwyTxC5fn,https://api.spotify.com/v1/audio-analysis/4HxFgGOkdeOskzwyTxC5fn,204786,4
5155,Broken Bells,Leave It Alone,0.499,0.444,1,-8.749,1,0.026,0.641,0.00348,0.122,0.484,141.987,audio_features,6JNM4q9s0CtDthQIBehps6,spotify:track:6JNM4q9s0CtDthQIBehps6,https://api.spotify.com/v1/tracks/6JNM4q9s0CtDthQIBehps6,https://api.spotify.com/v1/audio-analysis/6JNM4q9s0CtDthQIBehps6,330853,4
5156,Rare Earth,Get Ready - Single Version,0.641,0.937,0,-5.118,1,0.0279,0.00963,0.0159,0.12,0.967,134.741,audio_features,11f3MxOrshTDOY7R0XI1f7,spotify:track:11f3MxOrshTDOY7R0XI1f7,https://api.spotify.com/v1/tracks/11f3MxOrshTDOY7R0XI1f7,https://api.spotify.com/v1/audio-analysis/11f3MxOrshTDOY7R0XI1f7,172200,4
5157,Rare Earth,I Just Want To Celebrate,0.453,0.625,0,-7.574,1,0.143,0.323,0,0.376,0.757,88.992,audio_features,6qvkAXKtLbXEEVtUib4TAI,spotify:track:6qvkAXKtLbXEEVtUib4TAI,https://api.spotify.com/v1/tracks/6qvkAXKtLbXEEVtUib4TAI,https://api.spotify.com/v1/audio-analysis/6qvkAXKtLbXEEVtUib4TAI,396773,4
5158,The Foundations,Baby Now That I've Found You,0.795,0.626,11,-7.409,1,0.0336,0.0198,0,0.0865,0.94,127.654,audio_features,5pSVOvjNPAZ9NCDcevkIQq,spotify:track:5pSVOvjNPAZ9NCDcevkIQq,https://api.spotify.com/v1/tracks/5pSVOvjNPAZ9NCDcevkIQq,https://api.spotify.com/v1/audio-analysis/5pSVOvjNPAZ9NCDcevkIQq,162693,4
5159,Jackie Wilson,Doggin' Around,0.541,0.366,5,-9.19,1,0.0252,0.938,0.445,0.107,0.425,94.809,audio_features,0T7jzjQENOkhRNwkfGbTO7,spotify:track:0T7jzjQENOkhRNwkfGbTO7,https://api.spotify.com/v1/tracks/0T7jzjQENOkhRNwkfGbTO7,https://api.spotify.com/v1/audio-analysis/0T7jzjQENOkhRNwkfGbTO7,173027,3
5160,Beaver Nelson,...your Impending Doom,0.457,0.608,4,-5.469,1,0.027,0.636,0.01,0.586,0.243,150.51,audio_features,4Oe3HypL3OsfLNDKl57Hbs,spotify:track:4Oe3HypL3OsfLNDKl57Hbs,https://api.spotify.com/v1/tracks/4Oe3HypL3OsfLNDKl57Hbs,https://api.spotify.com/v1/audio-analysis/4Oe3HypL3OsfLNDKl57Hbs,316400,4
5161,Faces,Bad 'n' Ruin - 2004 Remaster,0.517,0.81,0,-7.073,1,0.0336,0.191,0.00554,0.298,0.825,103.312,audio_features,5UMnerbDs7WqLWdTXnfvyN,spotify:track:5UMnerbDs7WqLWdTXnfvyN,https://api.spotify.com/v1/tracks/5UMnerbDs7WqLWdTXnfvyN,https://api.spotify.com/v1/audio-analysis/5UMnerbDs7WqLWdTXnfvyN,325600,4
5162,James McMurtry,How'm I Gonna Find You Now,0.672,0.834,6,-9.129,0,0.0365,0.0361,9.31e-05,0.139,0.636,106.009,audio_features,0MWfab2H4j0upSgp6wQZXe,spotify:track:0MWfab2H4j0upSgp6wQZXe,https://api.spotify.com/v1/tracks/0MWfab2H4j0upSgp6wQZXe,https://api.spotify.com/v1/audio-analysis/0MWfab2H4j0upSgp6wQZXe,245390,4
5163,Carolyn Wonderland,At the Crossroads - Live,0.399,0.534,0,-5.47,1,0.028,0.726,0.00446,0.905,0.23,115.803,audio_features,19VCIIqMnOnsutjOlXb0ml,spotify:track:19VCIIqMnOnsutjOlXb0ml,https://api.spotify.com/v1/tracks/19VCIIqMnOnsutjOlXb0ml,https://api.spotify.com/v1/audio-analysis/19VCIIqMnOnsutjOlXb0ml,331107,4
5164,Al Green,Driving Wheel,0.805,0.464,2,-10.147,1,0.0345,0.187,0.0348,0.125,0.908,102.679,audio_features,0uA8f10HY44M9l6SuYf56s,spotify:track:0uA8f10HY44M9l6SuYf56s,https://api.spotify.com/v1/tracks/0uA8f10HY44M9l6SuYf56s,https://api.spotify.com/v1/audio-analysis/0uA8f10HY44M9l6SuYf56s,179720,4
5165,Anna King,If Somebody Told You,0.726,0.15,0,-17.594,1,0.0683,0.324,3.21e-05,0.0903,0.399,95.582,audio_features,51kH2mxNGx0lDh1LpIZpR4,spotify:track:51kH2mxNGx0lDh1LpIZpR4,https://api.spotify.com/v1/tracks/51kH2mxNGx0lDh1LpIZpR4,https://api.spotify.com/v1/audio-analysis/51kH2mxNGx0lDh1LpIZpR4,179027,3
5166,King Floyd,Groove Me,0.913,0.465,11,-8.487,1,0.0863,0.381,5.97e-05,0.028,0.879,103.681,audio_features,6Ev3WGbBVBiftMGcBV5Bhg,spotify:track:6Ev3WGbBVBiftMGcBV5Bhg,https://api.spotify.com/v1/tracks/6Ev3WGbBVBiftMGcBV5Bhg,https://api.spotify.com/v1/audio-analysis/6Ev3WGbBVBiftMGcBV5Bhg,184467,4
5167,Lonesome Sundown,This Is The Blues,0.396,0.409,0,-15.706,1,0.049,0.314,0.00258,0.0697,0.657,205.706,audio_features,0f8uZTiXXopdq2n92xzqQK,spotify:track:0f8uZTiXXopdq2n92xzqQK,https://api.spotify.com/v1/tracks/0f8uZTiXXopdq2n92xzqQK,https://api.spotify.com/v1/audio-analysis/0f8uZTiXXopdq2n92xzqQK,159987,3
5168,The Five Americans,I See the Light (Rerecord),0.418,0.986,2,-4.505,1,0.11,0.0564,4.82e-06,0.0674,0.204,113.284,audio_features,4qxmUFf9zE803gfmaHBmuQ,spotify:track:4qxmUFf9zE803gfmaHBmuQ,https://api.spotify.com/v1/tracks/4qxmUFf9zE803gfmaHBmuQ,https://api.spotify.com/v1/audio-analysis/4qxmUFf9zE803gfmaHBmuQ,137000,4
5169,American Aquarium,I Hope He Breaks Your Heart,0.412,0.464,4,-4.896,1,0.0334,0.407,0,0.099,0.391,118.431,audio_features,452hlsi0Vxm8Tbu0FIb9zD,spotify:track:452hlsi0Vxm8Tbu0FIb9zD,https://api.spotify.com/v1/tracks/452hlsi0Vxm8Tbu0FIb9zD,https://api.spotify.com/v1/audio-analysis/452hlsi0Vxm8Tbu0FIb9zD,364173,3
5170,Jake Bugg,Two Fingers,0.486,0.677,5,-5.227,1,0.0314,0.00252,0,0.102,0.913,120.576,audio_features,582EVyAFKmKPa1bVPSDurJ,spotify:track:582EVyAFKmKPa1bVPSDurJ,https://api.spotify.com/v1/tracks/582EVyAFKmKPa1bVPSDurJ,https://api.spotify.com/v1/audio-analysis/582EVyAFKmKPa1bVPSDurJ,195987,4
5171,Althea And Donna,Uptown Top Ranking - Remastered 2001,0.886,0.522,7,-7.971,1,0.173,0.0477,0.00108,0.207,0.79,82.439,audio_features,34zWZOSpU2V1ab0PiZCcv4,spotify:track:34zWZOSpU2V1ab0PiZCcv4,https://api.spotify.com/v1/tracks/34zWZOSpU2V1ab0PiZCcv4,https://api.spotify.com/v1/audio-analysis/34zWZOSpU2V1ab0PiZCcv4,229160,4
5172,The Adverts,I Will Walk You Home,0.476,0.447,4,-14.877,0,0.0256,1.29e-05,0.0229,0.0805,0.342,98.073,audio_features,2ZupC6YafHZT6p3sI8Qso8,spotify:track:2ZupC6YafHZT6p3sI8Qso8,https://api.spotify.com/v1/tracks/2ZupC6YafHZT6p3sI8Qso8,https://api.spotify.com/v1/audio-analysis/2ZupC6YafHZT6p3sI8Qso8,283440,4
5173,AC/DC,Shoot to Thrill,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,audio_features,0C80GCp0mMuBzLf3EAXqxv,spotify:track:0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/tracks/0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/audio-analysis/0C80GCp0mMuBzLf3EAXqxv,317427,4
5174,AC/DC,Back In Black,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
5175,AC/DC,Highway to Hell,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
5176,AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,audio_features,7nemcVsXVFZF01iqpIIo2Y,spotify:track:7nemcVsXVFZF01iqpIIo2Y,https://api.spotify.com/v1/tracks/7nemcVsXVFZF01iqpIIo2Y,https://api.spotify.com/v1/audio-analysis/7nemcVsXVFZF01iqpIIo2Y,301227,4
5177,AC/DC,The Jack,0.646,0.473,9,-6.297,1,0.0619,0.0094,0.000337,0.195,0.367,112.326,audio_features,3k1WwLG1OXCm6iQ13VrJEL,spotify:track:3k1WwLG1OXCm6iQ13VrJEL,https://api.spotify.com/v1/tracks/3k1WwLG1OXCm6iQ13VrJEL,https://api.spotify.com/v1/audio-analysis/3k1WwLG1OXCm6iQ13VrJEL,352040,4
5178,AC/DC,T.N.T.,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,audio_features,7LRMbd3LEoV5wZJvXT1Lwb,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/audio-analysis/7LRMbd3LEoV5wZJvXT1Lwb,214667,4
5179,AC/DC,Let There Be Rock,0.32,0.719,11,-5.84,0,0.11,0.000218,0.57,0.0597,0.402,182.271,audio_features,7pZYTjl0SQhdsi5qsWS8Q0,spotify:track:7pZYTjl0SQhdsi5qsWS8Q0,https://api.spotify.com/v1/tracks/7pZYTjl0SQhdsi5qsWS8Q0,https://api.spotify.com/v1/audio-analysis/7pZYTjl0SQhdsi5qsWS8Q0,366427,4
5180,AC/DC,Guns for Hire,0.487,0.906,9,-3.789,1,0.0485,0.00351,0.371,0.0685,0.805,128.468,audio_features,01sno3m5rqaFy2YVE1A7LZ,spotify:track:01sno3m5rqaFy2YVE1A7LZ,https://api.spotify.com/v1/tracks/01sno3m5rqaFy2YVE1A7LZ,https://api.spotify.com/v1/audio-analysis/01sno3m5rqaFy2YVE1A7LZ,204680,4
5181,AC/DC,High Voltage,0.561,0.785,9,-4.973,1,0.0629,0.0282,0.451,0.0615,0.546,137.153,audio_features,5pLgH1bCkBV3bbmvm0qvom,spotify:track:5pLgH1bCkBV3bbmvm0qvom,https://api.spotify.com/v1/tracks/5pLgH1bCkBV3bbmvm0qvom,https://api.spotify.com/v1/audio-analysis/5pLgH1bCkBV3bbmvm0qvom,254200,4
5182,Delta Spirit,The Wreck,0.347,0.321,8,-9.694,0,0.0293,0.578,0.00445,0.0933,0.0719,129.29,audio_features,75vU4iQ1CSPYntjv9VQMUm,spotify:track:75vU4iQ1CSPYntjv9VQMUm,https://api.spotify.com/v1/tracks/75vU4iQ1CSPYntjv9VQMUm,https://api.spotify.com/v1/audio-analysis/75vU4iQ1CSPYntjv9VQMUm,305555,4
5183,AC/DC,Whole Lotta Rosie,0.292,0.838,9,-4.459,1,0.078,0.0014,0.479,0.0953,0.423,159.176,audio_features,4wYq5wugZDzQiMZQYG4wVB,spotify:track:4wYq5wugZDzQiMZQYG4wVB,https://api.spotify.com/v1/tracks/4wYq5wugZDzQiMZQYG4wVB,https://api.spotify.com/v1/audio-analysis/4wYq5wugZDzQiMZQYG4wVB,333800,4
5184,Neil Young,Sample And Hold,0.553,0.534,9,-11.894,0,0.124,0.439,0.00678,0.53,0.455,115.419,audio_features,3qpRtyNLgzVLAHzgL0p4SR,spotify:track:3qpRtyNLgzVLAHzgL0p4SR,https://api.spotify.com/v1/tracks/3qpRtyNLgzVLAHzgL0p4SR,https://api.spotify.com/v1/audio-analysis/3qpRtyNLgzVLAHzgL0p4SR,483827,4
5185,The Undertakers,One Night In Chicago,0.689,0.574,4,-6.128,0,0.0498,0.458,2.6e-05,0.0766,0.745,123.504,audio_features,2oDZ0jt0RiE4sdIxiNyBjB,spotify:track:2oDZ0jt0RiE4sdIxiNyBjB,https://api.spotify.com/v1/tracks/2oDZ0jt0RiE4sdIxiNyBjB,https://api.spotify.com/v1/audio-analysis/2oDZ0jt0RiE4sdIxiNyBjB,250320,4
5186,Jackie Moore,"Precious, Precious",0.769,0.52,8,-9.939,1,0.139,0.27,8.77e-06,0.148,0.787,127.031,audio_features,0vt5hTeETHWAMfBXxzBAw8,spotify:track:0vt5hTeETHWAMfBXxzBAw8,https://api.spotify.com/v1/tracks/0vt5hTeETHWAMfBXxzBAw8,https://api.spotify.com/v1/audio-analysis/0vt5hTeETHWAMfBXxzBAw8,206773,3
5187,The Stooges,Fun House,0.521,0.745,9,-13.528,1,0.0359,0.00364,0.000217,0.124,0.914,131.694,audio_features,07qoAjE0wObVAAfyIevTNV,spotify:track:07qoAjE0wObVAAfyIevTNV,https://api.spotify.com/v1/tracks/07qoAjE0wObVAAfyIevTNV,https://api.spotify.com/v1/audio-analysis/07qoAjE0wObVAAfyIevTNV,465560,4
5188,Bachman-Turner Overdrive,Takin' Care Of Business,0.724,0.704,10,-13.903,1,0.0546,0.0568,4.26e-06,0.154,0.965,129.942,audio_features,7K05XIE1yclQHVj9u2mXEy,spotify:track:7K05XIE1yclQHVj9u2mXEy,https://api.spotify.com/v1/tracks/7K05XIE1yclQHVj9u2mXEy,https://api.spotify.com/v1/audio-analysis/7K05XIE1yclQHVj9u2mXEy,289893,4
5189,James Brown,World (Part 1 And 2),0.531,0.781,1,-3.554,1,0.0313,0.537,0.000246,0.319,0.646,92.243,audio_features,1eUOJbd9u8kU3XiYwo7sx4,spotify:track:1eUOJbd9u8kU3XiYwo7sx4,https://api.spotify.com/v1/tracks/1eUOJbd9u8kU3XiYwo7sx4,https://api.spotify.com/v1/audio-analysis/1eUOJbd9u8kU3XiYwo7sx4,368707,4
5190,Dan Baird and Homemade Sin,Thousand Little Pieces,0.278,0.681,0,-7.502,1,0.032,0.000865,0.00948,0.131,0.311,94.174,audio_features,64shz0xV8PAxTNcCvcxoMy,spotify:track:64shz0xV8PAxTNcCvcxoMy,https://api.spotify.com/v1/tracks/64shz0xV8PAxTNcCvcxoMy,https://api.spotify.com/v1/audio-analysis/64shz0xV8PAxTNcCvcxoMy,461587,4
5191,Paul McCartney,Lonesome Town,0.61,0.416,0,-6.248,1,0.0298,0.124,0.0425,0.159,0.228,107.593,audio_features,6ID21F6cb2IdoBd2Fa6NJV,spotify:track:6ID21F6cb2IdoBd2Fa6NJV,https://api.spotify.com/v1/tracks/6ID21F6cb2IdoBd2Fa6NJV,https://api.spotify.com/v1/audio-analysis/6ID21F6cb2IdoBd2Fa6NJV,210307,3
5192,Little Willie John,Need Your Love So Bad,0.701,0.208,1,-13.554,1,0.0435,0.73,1.84e-06,0.0956,0.562,106.86,audio_features,2fsoLBqskBuWwZnKDFOdn6,spotify:track:2fsoLBqskBuWwZnKDFOdn6,https://api.spotify.com/v1/tracks/2fsoLBqskBuWwZnKDFOdn6,https://api.spotify.com/v1/audio-analysis/2fsoLBqskBuWwZnKDFOdn6,135556,3
5193,The Beatles,Girl - Remastered 2009,0.699,0.294,5,-13.205,0,0.0294,0.587,0,0.117,0.893,96.615,audio_features,6tQvjqDIK9GXWIC6mejms8,spotify:track:6tQvjqDIK9GXWIC6mejms8,https://api.spotify.com/v1/tracks/6tQvjqDIK9GXWIC6mejms8,https://api.spotify.com/v1/audio-analysis/6tQvjqDIK9GXWIC6mejms8,151720,4
5194,The Beatles,Drive My Car - Remastered 2009,0.754,0.571,2,-8.547,1,0.0421,0.0173,0,0.3,0.82,122.463,audio_features,06ypiqmILMdVeaiErMFA91,spotify:track:06ypiqmILMdVeaiErMFA91,https://api.spotify.com/v1/tracks/06ypiqmILMdVeaiErMFA91,https://api.spotify.com/v1/audio-analysis/06ypiqmILMdVeaiErMFA91,148893,4
5195,The Beatles,Boys - Remastered 2009,0.402,0.86,4,-10.31,1,0.0504,0.607,0,0.736,0.822,142.445,audio_features,7JxGM1R32ZqfwZou3VtnTg,spotify:track:7JxGM1R32ZqfwZou3VtnTg,https://api.spotify.com/v1/tracks/7JxGM1R32ZqfwZou3VtnTg,https://api.spotify.com/v1/audio-analysis/7JxGM1R32ZqfwZou3VtnTg,146440,4
5196,The Beatles,Two Of Us - Remastered 2009,0.726,0.702,7,-10.757,1,0.032,0.0974,3.46e-05,0.239,0.931,109.114,audio_features,0CaBBQsaAiRHhiLmzi7ZRp,spotify:track:0CaBBQsaAiRHhiLmzi7ZRp,https://api.spotify.com/v1/tracks/0CaBBQsaAiRHhiLmzi7ZRp,https://api.spotify.com/v1/audio-analysis/0CaBBQsaAiRHhiLmzi7ZRp,216813,4
5197,The Beatles,Things We Said Today - Remastered 2009,0.551,0.575,2,-8.208,0,0.0332,0.239,0,0.112,0.516,137.054,audio_features,0voUr8lubIafUVJlauJxYF,spotify:track:0voUr8lubIafUVJlauJxYF,https://api.spotify.com/v1/tracks/0voUr8lubIafUVJlauJxYF,https://api.spotify.com/v1/audio-analysis/0voUr8lubIafUVJlauJxYF,155333,4
5198,The Beatles,Any Time At All - Remastered 2009,0.612,0.719,2,-7.026,1,0.0398,0.366,3.88e-06,0.437,0.744,141.016,audio_features,70XHAdaMaoLIOVb1hSaeJ4,spotify:track:70XHAdaMaoLIOVb1hSaeJ4,https://api.spotify.com/v1/tracks/70XHAdaMaoLIOVb1hSaeJ4,https://api.spotify.com/v1/audio-analysis/70XHAdaMaoLIOVb1hSaeJ4,131280,4
5199,The Beatles,Yer Blues - Remastered 2009,0.327,0.525,9,-10.272,1,0.0475,0.000875,0.259,0.133,0.435,151.766,audio_features,2AsGApoUuN8pTM17Lq9eUd,spotify:track:2AsGApoUuN8pTM17Lq9eUd,https://api.spotify.com/v1/tracks/2AsGApoUuN8pTM17Lq9eUd,https://api.spotify.com/v1/audio-analysis/2AsGApoUuN8pTM17Lq9eUd,240453,3
5200,The Beatles,The Ballad Of John And Yoko - Remastered 2009,0.654,0.862,4,-8.437,1,0.0316,0.0053,4.51e-05,0.0955,0.956,135.117,audio_features,0iwo02NoGqyooxs81iEkz3,spotify:track:0iwo02NoGqyooxs81iEkz3,https://api.spotify.com/v1/tracks/0iwo02NoGqyooxs81iEkz3,https://api.spotify.com/v1/audio-analysis/0iwo02NoGqyooxs81iEkz3,181067,4
5201,The Beatles,Oh! Darling - Remastered 2009,0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,audio_features,2mxByJWOajjiVsLWjNXvDJ,spotify:track:2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/tracks/2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/audio-analysis/2mxByJWOajjiVsLWjNXvDJ,207240,3
5202,Watkins Family Hour,Brokedown Palace,0.642,0.381,2,-8.539,1,0.0295,0.711,2.87e-05,0.0648,0.464,127.396,audio_features,11EZwVvJKqZgV6h4ekPTpS,spotify:track:11EZwVvJKqZgV6h4ekPTpS,https://api.spotify.com/v1/tracks/11EZwVvJKqZgV6h4ekPTpS,https://api.spotify.com/v1/audio-analysis/11EZwVvJKqZgV6h4ekPTpS,249213,4
5203,Steve Earle,The Tennessee Kid,0.416,0.506,9,-9.563,1,0.0676,0.149,0.0807,0.113,0.101,102.907,audio_features,2eSiYkicbiixrOU72iLs7a,spotify:track:2eSiYkicbiixrOU72iLs7a,https://api.spotify.com/v1/tracks/2eSiYkicbiixrOU72iLs7a,https://api.spotify.com/v1/audio-analysis/2eSiYkicbiixrOU72iLs7a,245373,4
5204,Courtney Barnett,Small Poppies,0.332,0.442,7,-9.055,1,0.0269,0.0047,0.0128,0.115,0.222,170.717,audio_features,55HZPQmaWT0kJDI3oY0mCb,spotify:track:55HZPQmaWT0kJDI3oY0mCb,https://api.spotify.com/v1/tracks/55HZPQmaWT0kJDI3oY0mCb,https://api.spotify.com/v1/audio-analysis/55HZPQmaWT0kJDI3oY0mCb,419907,3
5205,Jason Isbell,To a Band That I Loved,0.322,0.172,2,-15.152,1,0.0319,0.191,0.000463,0.103,0.181,85.292,audio_features,05hsGv6C3EqkyydJC6ASYo,spotify:track:05hsGv6C3EqkyydJC6ASYo,https://api.spotify.com/v1/tracks/05hsGv6C3EqkyydJC6ASYo,https://api.spotify.com/v1/audio-analysis/05hsGv6C3EqkyydJC6ASYo,233373,4
5206,Josh Ritter,Where the Night Goes,0.672,0.914,10,-5.114,1,0.0354,0.177,1.27e-06,0.109,0.787,100.007,audio_features,6r6kCFY2XKmbdpla1Vty8g,spotify:track:6r6kCFY2XKmbdpla1Vty8g,https://api.spotify.com/v1/tracks/6r6kCFY2XKmbdpla1Vty8g,https://api.spotify.com/v1/audio-analysis/6r6kCFY2XKmbdpla1Vty8g,229929,4
5207,Metric,"Too Bad, So Sad",0.581,0.872,2,-5.495,0,0.0311,0.000248,0.00272,0.298,0.474,101.278,audio_features,5UqpZZE0TfGMRdv0b8RX8a,spotify:track:5UqpZZE0TfGMRdv0b8RX8a,https://api.spotify.com/v1/tracks/5UqpZZE0TfGMRdv0b8RX8a,https://api.spotify.com/v1/audio-analysis/5UqpZZE0TfGMRdv0b8RX8a,204973,3
5208,The Suffers,Giver,0.597,0.322,0,-7.955,0,0.0466,0.051,0.000197,0.147,0.239,113.554,audio_features,4cmHAkEXHwPMVJtdn3kv0E,spotify:track:4cmHAkEXHwPMVJtdn3kv0E,https://api.spotify.com/v1/tracks/4cmHAkEXHwPMVJtdn3kv0E,https://api.spotify.com/v1/audio-analysis/4cmHAkEXHwPMVJtdn3kv0E,432820,3
5209,The Suffers,Gwan,0.744,0.776,5,-3.261,0,0.0339,0.0269,0.000296,0.548,0.879,137.029,audio_features,3KXV0UxnIjJNuPLWlL3kox,spotify:track:3KXV0UxnIjJNuPLWlL3kox,https://api.spotify.com/v1/tracks/3KXV0UxnIjJNuPLWlL3kox,https://api.spotify.com/v1/audio-analysis/3KXV0UxnIjJNuPLWlL3kox,232090,4
